"","Address","Restaurant","Food","Price","Cuisine","Latitude","Longitude"
"210","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Crab Stuffed Mushrooms","








12.75


","Seafood, American",32.7655866,-79.9748279
"211","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","BBQ Shrimp & Grits","








11.95


","Seafood, American",32.7655866,-79.9748279
"212","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Steamed Mussels","








12.95


","Seafood, American",32.7655866,-79.9748279
"213","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Grilled Salmon Salad","








15.95


","Seafood, American",32.7655866,-79.9748279
"214","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Chilled Crab Dip","








9.75


","Seafood, American",32.7655866,-79.9748279
"215","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Baja Shrimp Salad","








14.95


","Seafood, American",32.7655866,-79.9748279
"216","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Tuna Poke","








13.95


","Seafood, American",32.7655866,-79.9748279
"217","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","House Salad","








6.95


","Seafood, American",32.7655866,-79.9748279
"218","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Dungeness Crab","








29.95


","Seafood, American",32.7655866,-79.9748279
"219","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Chicken Salad","








13.95


","Seafood, American",32.7655866,-79.9748279
"220","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","King Crab","








48.95


","Seafood, American",32.7655866,-79.9748279
"221","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Blackened Mahi Sandwich","








14.95


","Seafood, American",32.7655866,-79.9748279
"222","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Market Street Steam Pot","








59.95


","Seafood, American",32.7655866,-79.9748279
"223","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","House Burger","








12.95


","Seafood, American",32.7655866,-79.9748279
"224","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Snow Crab","








29.95


","Seafood, American",32.7655866,-79.9748279
"225","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Palmetto Crab Burger","








14.95


","Seafood, American",32.7655866,-79.9748279
"226","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Grilled Atlantic Salmon","








24.95


","Seafood, American",32.7655866,-79.9748279
"227","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","The Crab House Crab Pot","








38.95


","Seafood, American",32.7655866,-79.9748279
"228","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Carolina Platter","








28.95


","Seafood, American",32.7655866,-79.9748279
"229","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Low Country Shrimp Boil","








19.95


","Seafood, American",32.7655866,-79.9748279
"230","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Charleston Shrimp & Grits","








22.95


","Seafood, American",32.7655866,-79.9748279
"231","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Grilled Seafood Trio","








27.95


","Seafood, American",32.7655866,-79.9748279
"232","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Steamin' Tails & Legs","








24.95


","Seafood, American",32.7655866,-79.9748279
"233","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Flounder Fillet","








20.75


","Seafood, American",32.7655866,-79.9748279
"234","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Fried Lobster Tails","








29.95


","Seafood, American",32.7655866,-79.9748279
"235","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Capt's Seafood Platter","








25.95


","Seafood, American",32.7655866,-79.9748279
"236","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Grilled Shrimp","








21.95


","Seafood, American",32.7655866,-79.9748279
"237","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Shrimp","








21.75


","Seafood, American",32.7655866,-79.9748279
"238","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Low Country Crab Cakes","








24.95


","Seafood, American",32.7655866,-79.9748279
"239","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Fried Chicken Tenders","








13.95


","Seafood, American",32.7655866,-79.9748279
"240","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Broad Street Seafood Pasta","








23.95


","Seafood, American",32.7655866,-79.9748279
"241","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Blackened Chicken Alfredo","








16.95


","Seafood, American",32.7655866,-79.9748279
"242","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Fried Soft Shell Blue Crabs","








25.95


","Seafood, American",32.7655866,-79.9748279
"243","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Collard Greens","








3.95


","Seafood, American",32.7655866,-79.9748279
"244","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Seasoned Waffle Fries","








3.95


","Seafood, American",32.7655866,-79.9748279
"245","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Coleslaw","








3.95


","Seafood, American",32.7655866,-79.9748279
"246","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Charleston Red Rice","








3.95


","Seafood, American",32.7655866,-79.9748279
"247","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Seasonal Veg","








3.95


","Seafood, American",32.7655866,-79.9748279
"248","145 Wappoo Creek Drive Charleston, SC, 29412","Charleston Crab House","Carolina Grits","








3.95


","Seafood, American",32.7655866,-79.9748279
"249","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Seafood Jumbo","










3.95+


","Seafood, American",32.7781761,-79.927206
"250","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Fried Oyster Or Shrimp Roll","








9.95


","Seafood, American",32.7781761,-79.927206
"251","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Low Country Fish & Chips","








9.95


","Seafood, American",32.7781761,-79.927206
"252","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Blackened Tuna Taco","








9.95


","Seafood, American",32.7781761,-79.927206
"253","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","New England Lobster Roll","








12.95


","Seafood, American",32.7781761,-79.927206
"254","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Crispy Fried Shrimp","








14.95


","Seafood, American",32.7781761,-79.927206
"255","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Fish Taco","








4.95


","Seafood, American",32.7781761,-79.927206
"256","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Asparagus","








2.95


","Seafood, American",32.7781761,-79.927206
"257","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Filet Mignon","








19.95


","Seafood, American",32.7781761,-79.927206
"258","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Homemade Potato Chips","








1.95


","Seafood, American",32.7781761,-79.927206
"259","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Peariz Fresh Catch","

","Seafood, American",32.7781761,-79.927206
"260","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Charleston Style Red Rice","








1.95


","Seafood, American",32.7781761,-79.927206
"261","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Southern Oysters","










4.95+


","Seafood, American",32.7781761,-79.927206
"262","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Vegetable Of The Day","








1.95


","Seafood, American",32.7781761,-79.927206
"263","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Oyster Smoothers","








2.50


","Seafood, American",32.7781761,-79.927206
"264","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Corn Fillers","








0.95


","Seafood, American",32.7781761,-79.927206
"265","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Spicy Peel & Eat Shrimp (1Lb)","








9.95


","Seafood, American",32.7781761,-79.927206
"266","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Creamy Coleslaw","








1.25


","Seafood, American",32.7781761,-79.927206
"267","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Tuna Tartar","








9.95


","Seafood, American",32.7781761,-79.927206
"268","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Fried Oysters","








7.95


","Seafood, American",32.7781761,-79.927206
"269","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Homemade Chips","








1.95


","Seafood, American",32.7781761,-79.927206
"270","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Oysters Rockefeller","








9.95


","Seafood, American",32.7781761,-79.927206
"271","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Peariz House Salad","








6.95


","Seafood, American",32.7781761,-79.927206
"272","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Florida Rock Shrimp","








9.95


","Seafood, American",32.7781761,-79.927206
"273","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Classic Caesar Salad","








4.95


","Seafood, American",32.7781761,-79.927206
"274","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Ahi Tuna Roll","








9.95


","Seafood, American",32.7781761,-79.927206
"275","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Classic Caesar Salad with Fried Oysters","








8.95


","Seafood, American",32.7781761,-79.927206
"276","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Oyster Or Shrimp Roll","








9.95


","Seafood, American",32.7781761,-79.927206
"277","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Classic Caesar Salad with Grilled Shrimp","








9.95


","Seafood, American",32.7781761,-79.927206
"278","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Lobster Roll","








12.95


","Seafood, American",32.7781761,-79.927206
"279","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Grilled Tuna Salad","








9.95


","Seafood, American",32.7781761,-79.927206
"280","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Corn Fritters","








0.95


","Seafood, American",32.7781761,-79.927206
"281","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Crabmeat Louis","








8.95


","Seafood, American",32.7781761,-79.927206
"282","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Seafood Sliders","








9.95


","Seafood, American",32.7781761,-79.927206
"283","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Crispy And Tuna Roll","








9.95


","Seafood, American",32.7781761,-79.927206
"284","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Crispy Florida Rock Shrimp","








9.95


","Seafood, American",32.7781761,-79.927206
"285","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Seafood Cobb Salad","








10.95


","Seafood, American",32.7781761,-79.927206
"286","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","N.C. Clam Chowder","










3.95+


","Seafood, American",32.7781761,-79.927206
"287","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Fried Oyster","








7.95


","Seafood, American",32.7781761,-79.927206
"288","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Seafood Jumbo","










3.95+


","Seafood, American",32.7781761,-79.927206
"289","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Jumbo Lump Crab Cakes","








8.95


","Seafood, American",32.7781761,-79.927206
"290","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Fried Oyster Or Shrimp Roll","








9.95


","Seafood, American",32.7781761,-79.927206
"291","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Steamed Mussels","








8.95


","Seafood, American",32.7781761,-79.927206
"292","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Low Country Fish & Chips","








9.95


","Seafood, American",32.7781761,-79.927206
"293","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Baked Oysters Rock","








9.95


","Seafood, American",32.7781761,-79.927206
"294","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Blackened Tuna Taco","








9.95


","Seafood, American",32.7781761,-79.927206
"295","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Peariz House Salad","








6.95


","Seafood, American",32.7781761,-79.927206
"296","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","New England Lobster Roll","








12.95


","Seafood, American",32.7781761,-79.927206
"297","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Classic Caesar Salad","








6.95


","Seafood, American",32.7781761,-79.927206
"298","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Crispy Fried Shrimp","








14.95


","Seafood, American",32.7781761,-79.927206
"299","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Classic Caesar Salad with Fried Oysters","








8.95


","Seafood, American",32.7781761,-79.927206
"300","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Fish Taco","








6.95


","Seafood, American",32.7781761,-79.927206
"301","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Classic Caesar Salad with Grilled Shrimp","








9.95


","Seafood, American",32.7781761,-79.927206
"302","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Filet Mignon","








19.95


","Seafood, American",32.7781761,-79.927206
"303","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Grilled Tuna Salad","








9.95


","Seafood, American",32.7781761,-79.927206
"304","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Peariz Fresh Catch","

","Seafood, American",32.7781761,-79.927206
"305","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Crabmeat Louis","








8.95


","Seafood, American",32.7781761,-79.927206
"306","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Southern Oysters","










6.95+


","Seafood, American",32.7781761,-79.927206
"307","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Crispy And Tuna Roll","








9.95


","Seafood, American",32.7781761,-79.927206
"308","153 E Bay St Charleston, SC, 29401","Pearlz Oyster Bar","Oyster Smoothers","








7.50


","Seafood, American",32.7781761,-79.927206
